%time,field.header.seq,field.header.stamp,field.header.frame_id,field.ns,field.id,field.type,field.action,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w,field.scale.x,field.scale.y,field.scale.z,field.color.r,field.color.g,field.color.b,field.color.a,field.lifetime,field.frame_locked,field.points0.x,field.points0.y,field.points0.z,field.text,field.mesh_resource,field.mesh_use_embedded_materials
1580560104770396213,1,1580560104770104885,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.0,1.0,0.0,1.0,0,0,-0.135871887207,0.114536456764,0.489000022411,,,0
1580560104818704070,2,1580560104818335056,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.0,1.0,0.0,1.0,0,0,-0.138404622674,0.115235075355,0.506000041962,,,0
1580560106550381893,3,1580560106550087928,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.0,1.0,0.0,1.0,0,0,-0.142564475536,0.103255338967,0.476000010967,,,0
1580560106600678593,4,1580560106600425004,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.0,1.0,0.0,1.0,0,0,-0.142128691077,0.103689186275,0.47800001502,,,0
1580560106654154667,5,1580560106653779983,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.0,1.0,0.0,1.0,0,0,-0.141093894839,0.101621493697,0.47800001502,,,0
1580560106705171875,6,1580560106704844951,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.0,1.0,0.0,1.0,0,0,-0.142110154033,0.103109680116,0.485000014305,,,0
1580560106769711768,7,1580560106769315004,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.0,1.0,0.0,1.0,0,0,-0.142223581672,0.103960067034,0.489000022411,,,0
1580560106821455549,8,1580560106821176052,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.0,1.0,0.0,1.0,0,0,-0.145859032869,0.107748121023,0.487000018358,,,0
1580560106874336062,9,1580560106874099969,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.0,1.0,0.0,1.0,0,0,-0.142403170466,0.110680326819,0.486000031233,,,0
1580560106924932658,10,1580560106924652099,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.0,1.0,0.0,1.0,0,0,-0.140106350183,0.107132978737,0.489000022411,,,0
1580560106975373701,11,1580560106975025892,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.0,1.0,0.0,1.0,0,0,-0.140679389238,0.106509193778,0.491000026464,,,0
1580560107034354173,12,1580560107034029006,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.0,1.0,0.0,1.0,0,0,-0.143282204866,0.112421177328,0.489000022411,,,0
1580560107111363918,13,1580560107111118078,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.0,1.0,0.0,1.0,0,0,-0.143282204866,0.11136353761,0.489000022411,,,0
1580560107172752038,14,1580560107172463893,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.0,1.0,0.0,1.0,0,0,-0.143575206399,0.111591264606,0.490000009537,,,0
1580560107231787422,15,1580560107231549978,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.0,1.0,0.0,1.0,0,0,-0.143868222833,0.111819006503,0.491000026464,,,0
1580560107282237368,16,1580560107281984090,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.0,1.0,0.0,1.0,0,0,-0.143575206399,0.112651079893,0.490000009537,,,0
1580560107330184530,17,1580560107329943895,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.0,1.0,0.0,1.0,0,0,-0.143575206399,0.111591264606,0.490000009537,,,0
1580560107381029303,18,1580560107380796909,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.0,1.0,0.0,1.0,0,0,-0.143282204866,0.11136353761,0.489000022411,,,0
1580560107475661924,19,1580560107475382089,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.0,1.0,0.0,1.0,0,0,-0.143282204866,0.11136353761,0.489000022411,,,0
1580560107528582940,20,1580560107528343915,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.0,1.0,0.0,1.0,0,0,-0.144635990262,0.112651079893,0.490000009537,,,0
1580560107577775896,21,1580560107577491044,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.0,1.0,0.0,1.0,0,0,-0.143282204866,0.11136353761,0.489000022411,,,0
1580560107739793844,22,1580560107739459991,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.0,1.0,0.0,1.0,0,0,-0.142989188433,0.111135803163,0.488000035286,,,0
1580560107788625249,23,1580560107788372039,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.0,1.0,0.0,1.0,0,0,-0.144045650959,0.111135803163,0.488000035286,,,0
1580560107837211230,24,1580560107836961030,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.0,1.0,0.0,1.0,0,0,-0.142989188433,0.111135803163,0.488000035286,,,0
1580560107896582669,25,1580560107896328926,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.0,1.0,0.0,1.0,0,0,-0.142223581672,0.11136353761,0.489000022411,,,0
1580560107956412527,26,1580560107956152915,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.0,1.0,0.0,1.0,0,0,-0.143282204866,0.11136353761,0.489000022411,,,0
1580560108033544883,27,1580560108033252954,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.0,1.0,0.0,1.0,0,0,-0.143282204866,0.11136353761,0.489000022411,,,0
1580560108084884082,28,1580560108084604024,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.0,1.0,0.0,1.0,0,0,-0.143750473857,0.110908061266,0.487000018358,,,0
1580560108141461810,29,1580560108141230106,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.0,1.0,0.0,1.0,0,0,-0.143750473857,0.110908061266,0.487000018358,,,0
1580560108206731784,30,1580560108206332921,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.0,1.0,0.0,1.0,0,0,-0.143750473857,0.110908061266,0.487000018358,,,0
1580560108293763615,31,1580560108293395042,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.0,1.0,0.0,1.0,0,0,-0.144635990262,0.110531464219,0.490000009537,,,0
1580560108343445132,32,1580560108343166112,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.0,1.0,0.0,1.0,0,0,-0.141252413392,0.106943041086,0.493000030518,,,0
1580560108391761241,33,1580560108391498088,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.0,1.0,0.0,1.0,0,0,-0.139900788665,0.107790239155,0.49200001359,,,0
1580560108474730733,34,1580560108474468946,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.0,1.0,0.0,1.0,0,0,-0.140965893865,0.106726109982,0.49200001359,,,0
1580560108535046608,35,1580560108534703016,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.0,1.0,0.0,1.0,0,0,-0.140965893865,0.107790239155,0.49200001359,,,0
1580560108585865117,36,1580560108585468053,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.0,1.0,0.0,1.0,0,0,-0.144635990262,0.109471663833,0.490000009537,,,0
1580560108633868633,37,1580560108633502006,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.0,1.0,0.0,1.0,0,0,-0.142989188433,0.111135803163,0.488000035286,,,0
1580560108684118244,38,1580560108683871030,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.0,1.0,0.0,1.0,0,0,-0.144045650959,0.111135803163,0.488000035286,,,0
1580560108749648450,39,1580560108749375104,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.0,1.0,0.0,1.0,0,0,-0.143282204866,0.110305897892,0.489000022411,,,0
1580560108814394554,40,1580560108814141988,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.0,1.0,0.0,1.0,0,0,-0.144635990262,0.110531464219,0.490000009537,,,0
1580560108869307789,41,1580560108868994951,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.0,1.0,0.0,1.0,0,0,-0.144340828061,0.11136353761,0.489000022411,,,0
1580560108918033313,42,1580560108917773008,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.0,1.0,0.0,1.0,0,0,-0.143868222833,0.109695084393,0.491000026464,,,0
1580560108968197243,43,1580560108967845916,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.0,1.0,0.0,1.0,0,0,-0.140469491482,0.10715995729,0.494000017643,,,0
1580560109026799959,44,1580560109026510953,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.0,1.0,0.0,1.0,0,0,-0.140185147524,0.106943041086,0.493000030518,,,0
1580560109097212026,45,1580560109096786022,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.0,1.0,0.0,1.0,0,0,-0.140185147524,0.105876751244,0.493000030518,,,0
1580560109170618989,46,1580560109170265913,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.0,1.0,0.0,1.0,0,0,-0.13904774189,0.105017706752,0.489000022411,,,0
1580560109219659378,47,1580560109219427108,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.0,1.0,0.0,1.0,0,0,-0.136427611113,0.103323295712,0.491000026464,,,0
1580560109268460672,48,1580560109268194913,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.0,1.0,0.0,1.0,0,0,-0.13614974916,0.100993253291,0.490000009537,,,0
1580560109319490747,49,1580560109319144010,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.0,1.0,0.0,1.0,0,0,-0.135088965297,0.100993253291,0.490000009537,,,0
1580560109393048432,50,1580560109392671108,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.0,1.0,0.0,1.0,0,0,-0.135316178203,0.0993216186762,0.487000018358,,,0
1580560109459227694,51,1580560109458837985,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.0,1.0,0.0,1.0,0,0,-0.135038331151,0.0980665236712,0.486000031233,,,0
1580560109539741559,52,1580560109539509057,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.0,1.0,0.0,1.0,0,0,-0.133159115911,0.0964165106416,0.483000010252,,,0
1580560109590858429,53,1580560109590436935,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.0,1.0,0.0,1.0,0,0,-0.134204745293,0.0943271890283,0.483000010252,,,0
1580560109637781074,54,1580560109637413978,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.0,1.0,0.0,1.0,0,0,-0.133159115911,0.0911932066083,0.483000010252,,,0
1580560109687459779,55,1580560109687063932,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.0,1.0,0.0,1.0,0,0,-0.133481144905,0.0858043804765,0.488000035286,,,0
1580560109760353502,56,1580560109760081052,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.0,1.0,0.0,1.0,0,0,-0.131368219852,0.0836934298277,0.488000035286,,,0
1580560109824973123,57,1580560109824706077,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.0,1.0,0.0,1.0,0,0,-0.12977771461,0.0822992771864,0.486000031233,,,0
1580560109885108790,58,1580560109884689092,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.0,1.0,0.0,1.0,0,0,-0.128725588322,0.081248126924,0.486000031233,,,0
1580560109934975717,59,1580560109934695005,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.0,1.0,0.0,1.0,0,0,-0.127936184406,0.0793086662889,0.487000018358,,,0
1580560109982116658,60,1580560109981831073,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.0,1.0,0.0,1.0,0,0,-0.127936184406,0.0782553553581,0.487000018358,,,0
1580560110032027362,61,1580560110031775951,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.0,1.0,0.0,1.0,0,0,-0.128198891878,0.0773605704308,0.488000035286,,,0
1580560110088573534,62,1580560110088301897,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.0,1.0,0.0,1.0,0,0,-0.126360803843,0.0768849924207,0.485000014305,,,0
1580560110153767326,63,1580560110153407096,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.0,1.0,0.0,1.0,0,0,-0.123748481274,0.0755232796073,0.483000010252,,,0
1580560110234214202,64,1580560110233743906,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.0,1.0,0.0,1.0,0,0,-0.122448809445,0.0753669142723,0.482000023127,,,0
1580560110287243488,65,1580560110286902904,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.0,1.0,0.0,1.0,0,0,-0.118520349264,0.0671659857035,0.483000010252,,,0
1580560110338663030,66,1580560110338265895,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.0,1.0,0.0,1.0,0,0,-0.115383468568,0.0640320032835,0.483000010252,,,0
1580560110389498530,67,1580560110389240026,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.0,1.0,0.0,1.0,0,0,-0.115622356534,0.063117749989,0.48400002718,,,0
